;;;;;;;
;Obligationsrente;;;;;;
;;;;;;;
;;;;;;;
;År;Uge;Kort rente;Lang rente;Kort euro rente;;
;;32;0,14;3,56;0,38;;
;;33;0,19;3,55;0,50;;
;;34;0,19;3,53;0,33;;
;;35;0,22;3,46;0,06;;
;;36;0,25;3,45;0,16;;
;;37;0,18;3,54;0,27;;
;;38;0,31;3,62;0,24;;
;;39;0,36;3,54;0,59;;
;;40;0,28;3,51;0,26;;
;;41;0,30;3,53;0,05;;
;;42;0,26;3,59;0,49;;
;;43;0,30;3,58;0,52;;
;;44;0,43;3,51;0,31;;
;;45;0,31;3,51;0,41;;
;;46;0,23;3,49;0,32;;
;;47;0,30;3,47;0,32;;
;;48;0,28;3,42;0,24;;
;;49;0,26;3,37;0,32;;
;;50;0,23;3,27;0,35;;
;;51;0,21;3,32;0,33;;
;;52;0,21;3,28;0,33;;
;2013;1;0,21;3,28;0,23;;
;;2;0,17;3,28;0,26;;
;;3;0,21;3,28;0,46;;
;;4;0,27;3,34;0,49;;
;;5;0,40;3,47;0,51;;
;;6;0,30;3,48;0,51;Euro-renten er ikke opdateret i uge 6, hvorfor den effektive rente fra uge 5 er angivet.;
;;7;0,31;3,49;0,40;;
;;8;0,32;3,55;0,31;;
;;9;0,26;3,47;0,35;;
;;10;0,30;3,43;0,29;;
;;11;0,29;3,48;0,28;;
;;12;0,26;3,39;0,34;;
;;13;0,36;3,36;0,14;;
;;14;0,19;3,23;0,43;;
;;15;0,24;3,25;0,29;;
;;16;0,21;3,20;0,34;;
;;17;0,21;3,17;0,16;;
;;18;0,20;3,12;0,20;;
;;19;0,19;3,12;0,18;;
;;20;0,16;3,12;0,05;;
;;21;0,14;3,11;0,31;;
;;22;0,15;3,18;0,13;;
;;23;0,16;3,22;0,37;;
;;24;0,11;3,31;0,31;;
;;25;0,19;3,37;0,22;;
;;26;0,24;3,52;0,32;;
;;27;0,28;3,41;0,26;;
;;28;0,24;3,53;0,34;;
;;29;0,24;3,50;0,37;;
;;30;0,19;3,54;0,10;;
;;31;0,17;3,55;0,30;;
;;32;0,18;3,58;0,24;;
;;33;0,22;3,59;0,53;;
;;34;0,23;3,72;0,18;;
;;35;0,22;3,74;0,35;;
;;36;0,23;3,78;0,18;;
;;37;0,32;3,90;0,34;;
;;38;0,20;3,90;0,16;;
;;39;0,24;3,78;0,13;;
;;40;0,36;3,67;0,28;;
;;41;0,27;3,70;0,18;;
;;42;0,31;3,76;0,15;;
;;43;0,27;3,67;0,31;;
;;44;0,29;3,61;0,38;;
;;45;0,20;3,59;0,09;;
;;46;0,20;3,61;0,43;;
;;47;0,19;3,55;0,22;;
;;48;0,14;3,54;0,24;;
;;49;0,18;3,58;0,23;;
;;50;0,20;3,65;0,27;;
;;51;0,20;3,56;0,55;;
;;52;0,18;3,66;0,30;;
;2014;1;0,15;3,64;0,33;;
;;2;0,21;3,66;0,36;;
;;3;0,26;3,62;0,36;Euro-renten er ikke opdateret i uge 3, hvorfor den effektive rente fra uge 2 er angivet.;
;;4;0,21;3,61;0,30;;
;;5;0,25;3,56;0,29;;
;;6;0,14;3,49;0,22;;
;;7;0,15;3,50;0,30;;
;;8;0,15;3,45;0,28;;
;;9;0,19;3,43;0,28;;
;;10;0,21;3,39;0,20;;
;;11;0,17;3,34;0,36;;
;;12;0,23;3,32;0,42;;
;;13;0,22;3,35;0,37;;
;;14;0,30;3,26;0,30;;
;;15;0,43;3,24;0,36;;
;;16;0,26;3,23;0,36;Euro-renten er ikke opdateret i uge 16, hvorfor den effektive rente fra uge 15 er angivet.;
;;17;0,19;3,22;0,18;;
;;18;0,18;3,21;0,17;;
;;19;0,23;3,19;0,19;;
;;20;0,17;3,14;0,19;Euro-renten er ikke opdateret i uge 20, hvorfor den effektive rente fra uge 19 er angivet.;
;;21;0,18;3,12;0,41;;
;;22;0,17;3,12;0,28;;
;;23;0,15;3,12;0,26;;
;;24;0,21;3,11;0,26;Euro-renten er ikke opdateret i uge 24, hvorfor den effektive rente fra uge 23 er angivet.;
;;25;0,20;3,09;0,06;;
;;26;0,21;3,06;0,14;;
;;27;0,24;3,04;0,09;;
;;28;0,12;3,01;0,07;;
;;29;0,16;3,03;0,11;;
;;30;0,26;3,02;0,14;;
;;31;0,16;3,03;0,12;;
;;32;0,21;2,99;0,14;;
;;33;0,21;2,97;0,09;;
;;34;0,17;2,95;0,09;;
;;35;0,17;2,92;0,07;;
;;36;0,12;2,87;0,30;;
;;37;0,07;2,93;0,10;;
;;38;0,08;2,94;0,10;;
;;39;0,12;2,88;0,09;;
;;40;0,12;2,83;0,12;;
;;41;0,11;2,80;0,12;Euro-renten er ikke opdateret i uge 41, hvorfor den effektive rente fra uge 40 er angivet.;
;;42;0,05;2,79;0,12;Euro-renten er ikke opdateret i uge 42, hvorfor den effektive rente fra uge 40 er angivet.;
;;43;0,16;2,76;0,12;Euro-renten er ikke opdateret i uge 43, hvorfor den effektive rente fra uge 40 er angivet.;
;;44;0,13;2,78;0,12;Euro-renten er ikke opdateret i uge 44, hvorfor den effektive rente fra uge 40 er angivet.;
;;45;0,12;2,72;0,12;Euro-renten er ikke opdateret i uge 45, hvorfor den effektive rente fra uge 40 er angivet.;
;;46;0,12;2,78;0,12;Euro-renten er ikke opdateret i uge 46, hvorfor den effektive rente fra uge 40 er angivet.;
;;47;0,17;2,66;0,08;;
;;48;0,20;2,64;0,12;;
;;49;0,23;2,64;0,15;;
;;50;0,23;2,71;0,15;Euro-renten er ikke opdateret i uge 50, hvorfor den effektive rente fra uge 49 er angivet.;
;;51;0,23;2,61;0,15;Euro-renten er ikke opdateret i uge 51, hvorfor den effektive rente fra uge 49 er angivet.;
;;52;0,30;2,60;0,21;;
;2015;1;0,18;2,64;0,21;Euro-renten er ikke opdateret i uge 1, hvorfor den effektive rente fra uge 52 er angivet.;
;;2;0,17;2,53;0,06;;
;;3;0,16;2,53;0,08;;
;;4;0,04;2,45;0,08;Euro-renten er ikke opdateret i uge 4, hvorfor den effektive rente fra uge 3 er angivet.;
;;5;0,02;2,34;0,08;Euro-renten er ikke opdateret i uge 5, hvorfor den effektive rente fra uge 3 er angivet.;
;;6;-0,30;2,14;-0,06;;
;;7;-0,34;2,06;-0,06;Euro-renten er ikke opdateret i uge 7, hvorfor den effektive rente fra uge 6 er angivet.;
;;8;-0,35;2,07;-0,06;Euro-renten er ikke opdateret i uge 8, hvorfor den effektive rente fra uge 6 er angivet.;
;;9;-0,23;2,19;0,00;;
;;10;-0,16;2,11;-0,04;;
;;11;-0,10;2,06;-0,04;Euro-renten er ikke opdateret i uge 11, hvorfor den effektive rente fra uge 10 er angivet.;
;;12;-0,05;2,05;-0,04;Euro-renten er ikke opdateret i uge 12, hvorfor den effektive rente fra uge 10 er angivet.;
;;13;-0,15;2,10;-0,04;Euro-renten er ikke opdateret i uge 13, hvorfor den effektive rente fra uge 10 er angivet.;
;;14;-0,22;2,13;-0,04;;
;;15;-0,15;2,05;-0,04;Euro-renten er ikke opdateret i uge 15, hvorfor den effektive rente fra uge 14 er angivet.;
;;16;-0,09;2,08;-0,04;Euro-renten er ikke opdateret i uge 16, hvorfor den effektive rente fra uge 14 er angivet.;
;;17;-0,15;2,10;-0,04;Euro-renten er ikke opdateret i uge 17, hvorfor den effektive rente fra uge 14 er angivet.;
;;18;-0,15;2,10;-0,04;Euro-renten er ikke opdateret i uge 18, hvorfor den effektive rente fra uge 14 er angivet.;
;;19;-0,14;2,33;-0,04;Euro-renten er ikke opdateret i uge 19, hvorfor den effektive rente fra uge 14 er angivet.;
;;20;-0,10;2,67;-0,04;Euro-renten er ikke opdateret i uge 20, hvorfor den effektive rente fra uge 14 er angivet.;
;;21;-0,07;2,76;-0,04;Euro-renten er ikke opdateret i uge 21, hvorfor den effektive rente fra uge 14 er angivet.;
;;22;-0,16;2,71;-0,04;Euro-renten er ikke opdateret i uge 22, hvorfor den effektive rente fra uge 14 er angivet.;
;;23;-0,08;2,71;-0,04;Euro-renten er ikke opdateret i uge 23, hvorfor den effektive rente fra uge 14 er angivet.;
;;24;-0,11;3,02;-0,04;Euro-renten er ikke opdateret i uge 24, hvorfor den effektive rente fra uge 14 er angivet.;
;;25;0,03;2,77;-0,04;Euro-renten er ikke opdateret i uge 25, hvorfor den effektive rente fra uge 14 er angivet.;
;;26;-0,16;3,15;-0,04;Euro-renten er ikke opdateret i uge 26, hvorfor den effektive rente fra uge 14 er angivet.;
;;27;-0,01;3,04;-0,04;Euro-renten er ikke opdateret i uge 27, hvorfor den effektive rente fra uge 14 er angivet.;
;;28;-0,11;3,08;-0,04;Euro-renten er ikke opdateret i uge 28, hvorfor den effektive rente fra uge 14 er angivet.;
;;29;-0,13;3,18;-0,04;Euro-renten er ikke opdateret i uge 29, hvorfor den effektive rente fra uge 14 er angivet.;
;;30;-0,09;3,09;-0,04;Euro-renten er ikke opdateret i uge 30, hvorfor den effektive rente fra uge 14 er angivet.;
;;31;-0,05;2,74;-0,04;Euro-renten er ikke opdateret i uge 31, hvorfor den effektive rente fra uge 14 er angivet.;
;;32;-0,10;2,59;-0,04;Euro-renten er ikke opdateret i uge 32, hvorfor den effektive rente fra uge 14 er angivet.;
;;33;0,04;2,97;-0,04;Euro-renten er ikke opdateret i uge 33, hvorfor den effektive rente fra uge 14 er angivet.;
;;34;-0,06;2,75;-0,04;Euro-renten er ikke opdateret i uge 34, hvorfor den effektive rente fra uge 14 er angivet.;
;;35;-0,05;3,04;-0,04;Euro-renten er ikke opdateret i uge 35, hvorfor den effektive rente fra uge 14 er angivet.;
;;36;-0,04;2,81;-0,06;;
;;37;0,01;2,84;-0,06;Euro-renten er ikke opdateret i uge 37, hvorfor den effektive rente fra uge 36 er angivet.;
